id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type
PS_41223,Tableta Samsung Galaxy Tab A9+ (64GB) (SM-X210) 11»,"Descubre La Tableta Samsung Galaxy A9+ con pantalla de 11&#8243;, procesador octa-core, 4 GB de RAM, batería de 7040 mAh y altavoces estéreo. Rendimiento potente.",in stock,new,21500.00 DOP,19000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/Samsung-Galaxy-Tab-A9-Plus-WiFi-SM-X210-64GB-Navy-Blue-09012024-02-p.jpg,JeiperdStore,Tabletas
PS_41911,Switch Gigabit De 24 puertos TP-LINK TL-SG1024S,Switch Gigabit De 24 puertos TP-LINK TL-SG1024S,in stock,new,10500.00 DOP,8500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/Captura-de-pantalla-2024-05-16-150209-2.png,JeiperdStore,Accesorios de Cámaras
PS_24488,Trípode Ajustable Para Proyectores Y Computadoras 22&#8243; a 47&#8243;,Trípode Ajustable Para Proyectores Y Computadoras 22&#8243; a 47&#8243;,in stock,new,5000.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/61Lwr9GJCQL._AC_SL1500_-1.jpg,JeiperdStore,Accesorios de Computadoras
PS_48189,Repetidor WIFI6 AX3000 2.4G/5GHz Gigabit 3000mbps,Repetidor WIFI6 AX3000 2.4G/5GHz Gigabit 3000mbps,in stock,new,5300.00 DOP,4200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-11-at-11.58.25-AM.jpeg,JeiperdStore,Accesorios
PS_99681,Cargador Anker 33W USB-C y USB-A,Cargador Anker 33W USB-C y USB-A,in stock,new,3000.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/41-oJgC0VlL._AC_SL1500_-1.jpg,JeiperdStore,Accesorios
PS_77719,Memoria SD Extreme Pro 128GB 200MB/s UHS-I,Memoria SD Extreme Pro 128GB 200MB/s UHS-I,in stock,new,8000.00 DOP,6000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/781242ver.jpg,JeiperdStore,Accesorios
PS_95499,Cargador Jumper Multifuncional Con Inflador De Neumáticos,"Arrancador de batería portátil 4 en 1 con inflador de neumáticos, linterna LED y banco de energía. Potente, seguro y fácil de usar, ideal para automóviles, motocicletas y más. ¡Prepárate para cualquier emergencia.",in stock,new,8000.00 DOP,6500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/61QKoaNCjL._AC_SL1500_-2.jpg,JeiperdStore,Accesorios
PS_79413,Cargador Portatil USB C / Lightning,Cargador Portatil USB C / Lightning,in stock,new,2300.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/Mini-banco-de-energ-a-port-til-para-tel-fono-m-vil-cargador-de-5000mAh-bater.jpg_640x640.jpg_.webp,JeiperdStore,Accesorios
PS_66618,Consola Retro Portatil 128GB,"Descubre la Consola Retro R36S con sistema Linux, pantalla IPS de 3.5», batería de 3500 mAh y diseño portátil. Ideal para juegos y entretenimiento.",in stock,new,7500.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/s-l1600.jpg,JeiperdStore,Control de Juegos
PS_58999,Ventilador sin Aspas de Mano Portatil,Ventilador sin Aspas de Mano Portatil,in stock,new,1700.00 DOP,1350.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/05/Ventilador-port-til-sin-aspas-minienfriador-recargable-de-mano-sin-hojas-secador-de-pesta-as-postizas.webp,JeiperdStore,Accesorios
PS_38341,Linterna LED De Cabeza Dinámica De Una Tira Multifuncional,Linterna LED De Cabeza Dinámica De Una Tira Multifuncional,in stock,new,2500.00 DOP,1500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/04/823771be-d921-4614-b0f4-a226d5a46649.e1570cb5a847e961a2f4d4410bf9405f.webp,JeiperdStore,Accesorios
PS_95331,Repetidor Ubiquiti Wifi AP-AC PRO Punto De Acceso Inalambrico,"Repetidor Ubiquiti Wifi UAP-AC-PRO con WiFi de doble banda 802.11ac, velocidades de hasta 1300 Mbps, alcance de 122 m y gestión UniFi Controller.",in stock,new,15500.00 DOP,14500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/04/61-F0qXKuXL._AC_SL1500_-1.jpg,JeiperdStore,Domótica
PS_25624,Cable Cargador Garmin,Cable Cargador Garmin,in stock,new,2000.00 DOP,1700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/04/6166CoE7PL._AC_UF8941000_QL80_.jpg,JeiperdStore,Cargadores y cables
PS_17187,Maquina Mini De 3 Donas,Maquina Mini De 3 Donas,in stock,new,2000.00 DOP,1450.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/04/TBD0604674801A.jpg,JeiperdStore,Cocina
PS_76357,Audifonos Inalambricos Studio3,Audifonos Inalambricos Studio3,in stock,new,3000.00 DOP,2400.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/04/studio3.png,JeiperdStore,Accesorios de Celulares/Tabletas
PS_65398,Tableta Amazon Fire HD 8 Plus 32GB,"El Amazon Fire HD 8 Plus es una tableta potente y duradera con carga inalámbrica, 3 GB de RAM, cámaras mejoradas y un diseño más delgado.",in stock,new,10800.00 DOP,9500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/12/61hhSMCu1fL._AC_SL1500_.jpg,JeiperdStore,Tabletas
PS_91326,Audifonos Micker Diseño Minnie,Audifonos Micker Diseño Minnie,in stock,new,2400.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/04/AH-806L-6.jpg,JeiperdStore,Accesorios
PS_48286,Palo Selfie + Tripode 2 en 1,Palo Selfie + Tripode 2 en 1,in stock,new,2500.00 DOP,1950.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2019/01/758722319_max.jpg,JeiperdStore,Accesorios
PS_76775,Gato Hidráulico Eléctrico Con Bomba De Aire Multi Funcional,"Gato eléctrico con bomba de aire para vehículos de hasta 5 toneladas. Rápido, eficiente y fácil de usar, con motor de cobre, iluminación LED y pantalla de manómetro. Ideal para sedanes, SUV y camiones ligeros. Incluye un kit completo con herramientas.",in stock,new,12500.00 DOP,11500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/1-600x600-1.webp,JeiperdStore,Accesorios
PS_91867,Capacitor p/ Interruptor Inteligente,"Capacitor p/ Interruptor de JURCC para circuitos de reducción de resistencia-capacitancia. Alta seguridad, menor ruido, resistencia a altas.",in stock,new,700.00 DOP,650.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/unnamed-1.jpg,JeiperdStore,Domótica
PS_98893,Blink Outdoor 4 (Sistema de 2 Cámaras y Blink Sync),"Protege tu hogar con la cámara de seguridad Blink Outdoor 4 Sistema de 2. HD 1080p, visión nocturna, audio bidireccional, detección de movimiento.",in stock,new,13000.00 DOP,12000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/Blink-2.png,JeiperdStore,Accesorios
PS_75279,Blink Outdoor 4 (Sistema de 1 Cámara y Blink Sync),"Protege tu hogar con la cámara de seguridad Blink Outdoor 4 Sistema de 1. HD 1080p, visión nocturna, audio bidireccional, detección de movimiento.",in stock,new,8500.00 DOP,7500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/Blink-1.png,JeiperdStore,Accesorios
PS_43727,Enchufe Multi Funcional USB y USB-C,Enchufe Multi Funcional USB y USB-C,in stock,new,1700.00 DOP,1300.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/white-outlets-er20wac20-0102-64_600.jpg,JeiperdStore,Variedad
PS_95386,Estuche Nintendo Switch Y Kit Protector,Estuche Nintendo Switch Y Kit Protector,in stock,new,2900.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/81fu1Gei7VL.jpg,JeiperdStore,Accesorios
PS_57895,Audifonos Apple AirPods Pro (2da Generación) Con USB-C,Audifonos Apple AirPods Pro (2da Generación) Con USB-C,in stock,new,21500.00 DOP,18500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/MTJV3.jpg,JeiperdStore,Accesorios
PS_69674,Cover Para AirTag Estilo Llavero,Cover Para AirTag Estilo Llavero,in stock,new,1400.00 DOP,750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/uiouoiu-scaled-1.jpg,JeiperdStore,Accesorios
PS_57247,Cover De AirTag Para Mascotas,Cover De AirTag Para Mascotas,in stock,new,1400.00 DOP,750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/61lC4eB7YNL._AC_UF10001000_QL80_.jpg,JeiperdStore,Accesorios
PS_49992,Switch POE De 8 Puertos 100Mbps +2 Enlaces Ascendentes Ethernet,Switch POE De 8 Puertos 100Mbps +2 Enlaces Ascendentes Ethernet,in stock,new,4500.00 DOP,3700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/61owXLs52JL._AC_SL1500_.jpg,JeiperdStore,Accesorios de Cámaras
PS_33565,Radios Motorola Walkie Talkie T-114 (2 Piezas),Radios Motorola Walkie Talkie T-114 (2 Piezas),in stock,new,6300.00 DOP,5500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/71W5Vr6HLmL.jpg,JeiperdStore,Radios De Comunicación
PS_69954,Ducha De Alta Presión Con Filtro 2 en 1,Ducha De Alta Presión Con Filtro 2 en 1,in stock,new,1650.00 DOP,,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/ducha.png,JeiperdStore,Accesorios
PS_47823,Audifonos Inalambricos Tozo Deportivos Bluetooth 5.3,Audifonos Inalambricos Tozo Deportivos Bluetooth 5.3,in stock,new,4800.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/TOZO-OpenReal-Wireless-Earphone-Bluetooth-5-3-Open-Ear-Sports-Headphones-Waterproof-Ear-Hook-Headset.png,JeiperdStore,Accesorios
PS_33143,Reloj Inteligente 4G p/ niños LT21,"Reloj inteligente para niños con red 4G, GPS, monitoreo de salud y videollamadas WeChat. Cuenta con pantalla táctil HD de 1,4 pulgadas, cámara de 30 MP, resistencia al agua y al polvo, y gran capacidad de memoria. Ideal para mantener a los niños seguros y conectados.",in stock,new,4900.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/625365675_max.jpg,JeiperdStore,Accesorios
PS_42481,Adaptador (Antena) WIFI USB TP-Link Nano AC600,Adaptador (Antena) WIFI USB TP-Link Nano AC600,in stock,new,2200.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/gsc_115784305_1256018_1.jpg,JeiperdStore,Accesorios
PS_23553,Radio Walkie Talkie Baofeng BF-888S (2 piezas),"Radio Walkie Talkie Baofeng de 16 canales con alcance de hasta 5 km, batería de 1500 mAh, linterna LED, carga inteligente y cifrado de voz.",in stock,new,3500.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/888s.webp,JeiperdStore,Accesorios
PS_32669,Audifonos HyperX Cloud Ps5/Ps4,"Auriculares con licencia oficial para PlayStation: sonido de alta fidelidad, micrófono con cancelación de ruido, diseño cómodo y controles integrados. Perfectos para una experiencia de juego inmersiva y profesional.",in stock,new,7500.00 DOP,6000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/61m7PzkPbL._AC_SL1100_-1.jpg,JeiperdStore,Accesorios
PS_36286,Bocina Inteligente Alexa Echo Pop,Bocina Inteligente Alexa Echo Pop,in stock,new,6500.00 DOP,5000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/gsc_127761172_4963381_1.jpg,JeiperdStore,Domótica
PS_92145,Cover Cargador para iPhone y Samsung,Cover Cargador para iPhone y Samsung,in stock,new,2000.00 DOP,,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2017/05/DDC85A95-9B09-492D-8F46-7FD621D2051A.jpeg,JeiperdStore,Cover y protector pantalla
PS_18243,Detector De Camarás Espia Mini Portátil,Detector De Camarás Espia Mini Portátil,in stock,new,2500.00 DOP,1950.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/image-2.jpg,JeiperdStore,Accesorios de Cámaras
PS_52418,"Cover Tipo Libro Para Samsun A9 (8,7 Pulgadas)","Cover Tipo Libro Para Samsun A9 (8,7 Pulgadas)",in stock,new,2800.00 DOP,2300.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/s-l640.jpg,JeiperdStore,Accesorios
PS_28254,Desabollador De Vehiculo 3 en 1,"Herramienta extractora de abolladuras para coche, diseñada para reparar daños fácilmente. Incluye desabolladores grandes y pequeños, fabricada en plástico y caucho para mayor durabilidad y efectividad. Ideal para eliminar abolladuras sin necesidad de ir al taller.",in stock,new,2400.00 DOP,1800.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/71LS7aTvvhL._AC_UF8941000_QL80_.jpg,JeiperdStore,Accesorios de Auto
PS_73593,Plancha A Vapor Vertical Pure Enrichment® PureSteam™ XL,Plancha A Vapor Vertical Pure Enrichment® PureSteam™ XL,in stock,new,13000.00 DOP,10500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/71vaf4HO4CL.jpg,JeiperdStore,Variedad
PS_95658,Reloj Inteligente Samsung Galaxy Watch 6,"Descubre el Galaxy Watch6 Classic: un reloj inteligente con diseño atemporal, funciones avanzadas para el monitoreo de salud, seguimiento de más de 90 ejercicios y conectividad completa. ¡Tu compañero perfecto para estilo y bienestar",in stock,new,23000.00 DOP,21500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/27047823.jpg,JeiperdStore,Accesorios
PS_15377,1 Rollo De Cinta Para Impresora Térmica,1 Rollo De Cinta Para Impresora Térmica,in stock,new,1250.00 DOP,1100.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/02/imgi_24_51Y0ktCUWoL._AC_UL600_SR600600_.jpg,JeiperdStore,Accesorios
PS_14666,Adaptador (Antena) WIFI USB TP-Link AC1300,Adaptador (Antena) WIFI USB TP-Link AC1300,in stock,new,3400.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/tp-link-tp-linkwirelessusbadapterarchert3uac1300dualbandadviceonline-mkp0305500-2.webp,JeiperdStore,Accesorios
PS_49621,Audifonos Bluetooth P9,Audifonos Bluetooth P9,in stock,new,2500.00 DOP,2300.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/02/51RWLy-1byL._AC_UF8941000_QL80_.jpg,JeiperdStore,Audifonos Diadema
PS_77368,Memoria Micro SD Sandisk Extreme 64gb (SDXC),Memoria Micro SD Sandisk Extreme 64gb (SDXC),in stock,new,4000.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/front-5-2.jpg,JeiperdStore,Accesorios
PS_87666,Memoria Micro SD Sandisk Extreme 32gb (SDHC),Memoria Micro SD Sandisk Extreme 32gb (SDHC),in stock,new,3800.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/02/4353170.jpg,JeiperdStore,Accesorios
PS_77421,Memoria Micro SD Sandisk Extreme PRO 128gb,Memoria Micro SD Sandisk Extreme PRO 128gb,in stock,new,5500.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/memoria-micro-sd128gb-sandisk-clase-10-extreme-pro-200mbs-1.jpg,JeiperdStore,Accesorios
PS_28582,Memoria SD SanDisk Ultra 256gb (SDXC),Memoria SD SanDisk Ultra 256gb (SDXC),in stock,new,6000.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/sandisk-ultra-sdunr-256gb-sdxc-uhs-i-u1-class-10-11652848457.jpg,JeiperdStore,Accesorios
PS_22639,Memoria SD SanDisk Ultra 64gb (SDHC),Memoria SD SanDisk Ultra 64gb (SDHC),in stock,new,4200.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/02/78130_1.jpg,JeiperdStore,Accesorios
PS_91334,Memoria SD SanDisk 32gb Ultra (SDHC),Memoria SD SanDisk 32gb Ultra (SDHC),in stock,new,2800.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/02/1_438330dd-6f66-4a2f-afdd-e09e0a048508_large-2.jpg,JeiperdStore,Accesorios
PS_83427,Memoria Micro SD Sandisk Ultra 256gb (SDXC),Memoria Micro SD Sandisk Ultra 256gb (SDXC),in stock,new,4200.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/619i6sRmbML-1-scaled.jpg,JeiperdStore,Accesorios
PS_79348,Memoria Micro SD Sandisk Ultra 128gb (SDXC),Memoria Micro SD Sandisk Ultra 128gb (SDXC),in stock,new,4000.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/06/1_088e78b7-b56e-49ee-a8e7-3ff7cde55359_grande.png,JeiperdStore,Accesorios
PS_27645,Esponja De Reemplazo De Limpia Cristales Magnetico,Esponja De Reemplazo De Limpia Cristales Magnetico,in stock,new,650.00 DOP,,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/03/61IWrrc8WJL.jpg,JeiperdStore,Accesorios
PS_53361,Cable Tipo-C a Lightning,Cable Tipo-C a Lightning,in stock,new,1100.00 DOP,750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/01/cabo_iphone_lightning_usb_c_tipo_c_21_1_20201105170745.png,JeiperdStore,Accesorios de Celulares/Tabletas
PS_19165,Audífonos Gamer KOTION G4000,Audífonos Gamer KOTION G4000,in stock,new,2700.00 DOP,2400.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/01/gsc_125889158_4365922_1.jpg,JeiperdStore,Audifonos Gamer
PS_68167,Breaker Inteligente WIFI 240V 0-63Amp Graduable (Monitor de Energía),"Número de polos: 2p Corriente máxima del marco: 0-63A Modo de fuente de alimentación: fuente de alimentación común, con puerta de enlace Capacidad de ruptura de cortocircuito: Icn=Ics=10KA Vida mecánica &gt; 10000 veces Vida eléctrica &gt; 6000 veces Tipo de viaje: Tipo C Precisión de medición de electricidad: clase 1.0",in stock,new,6000.00 DOP,5500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/01/Hcdfdc29ab5904e9682d21801c29a91edT.jpg,JeiperdStore,Domótica
PS_13187,Adaptador de Viaje Internacional 1920W,Adaptador de Viaje Internacional 1920W,in stock,new,3000.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/01/61VXxnG46jL._AC_SL1500_.jpg,JeiperdStore,Cargadores y cables
PS_61785,Cable Apple USB-C &#8211; MagSafe 3 (2m) MLYV3FE/A,Cable Apple USB-C &#8211; MagSafe 3 (2m) MLYV3FE/A,in stock,new,4000.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/01/r5-768x768-1.jpeg,JeiperdStore,Cargadores y cables
PS_25165,Apple Pencil (USB-C),Apple Pencil (USB-C),in stock,new,10500.00 DOP,9000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/01/MUWA3.jpg,JeiperdStore,Accesorios
PS_18296,Impresora de Etiquetas Térmica M110,Impresora de Etiquetas Térmica M110,in stock,new,7000.00 DOP,5500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/01/71dFlsnKZPL._AC_UF10001000_QL80_.jpg,JeiperdStore,Accesorios
PS_13111,Memoria Micro SD Sandisk Extreme 1TB (SDXC),Memoria Micro SD Sandisk Extreme 1TB (SDXC),in stock,new,17500.00 DOP,15500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2024/01/1_a588e229-13f0-40f4-8ccb-1072ce1d0228_1024x1024.png,JeiperdStore,Accesorios
